queue_key,service_type,group,slug,entity_type,entity_tier,priority_tier,high_impact,entity_cohort,release_cohort,release_title,release_date,release_year,stream,release_kind,gap_status,confidence_bucket,current_status,current_url,provenance,attempted_methods_count,review_reason,recommended_action,suggested_search_query,missing_mv_allowlist,mv_allowlist_urls
6a1db562-83b4-5e9d-a00f-6ea0ebfb6680:youtube_music,youtube_music,H1-KEY,h1-key,group,longtail,tier_1,true,latest,latest,LOVECHAPTER,2026-03-05,2026,album,ep,no_link,explicit_absence,no_link,,,7,canonical link가 explicit no_link 상태로 남아 있습니다.,현재 youtube_music canonical 링크가 없는 상태로 분류돼 있습니다. recent/high-impact release부터 수동 큐레이션 여부를 다시 판단합니다.,,false,
179b842f-9bd1-56ca-aaf6-b33e3f87159b:youtube_music,youtube_music,NCT WISH,nct-wish,unit,core,tier_1,true,latest,latest,Same Sky,2026-02-27,2026,song,single,no_link,explicit_absence,no_link,,,7,canonical link가 explicit no_link 상태로 남아 있습니다.,현재 youtube_music canonical 링크가 없는 상태로 분류돼 있습니다. recent/high-impact release부터 수동 큐레이션 여부를 다시 판단합니다.,,false,
2c209a92-9d0e-5a9b-8cf1-93ed8f92911a:youtube_music,youtube_music,RESCENE,rescene,group,core,tier_1,true,latest,latest,[RESCENE X ???],2026-02-27,2026,song,single,no_link,explicit_absence,no_link,,,7,canonical link가 explicit no_link 상태로 남아 있습니다.,현재 youtube_music canonical 링크가 없는 상태로 분류돼 있습니다. recent/high-impact release부터 수동 큐레이션 여부를 다시 판단합니다.,,false,
e5976e68-a795-52dd-b40e-a72493038dd3:youtube_music,youtube_music,AtHeart,atheart,group,core,tier_1,true,latest,latest,Shut Up,2026-02-26,2026,song,single,no_link,explicit_absence,no_link,,,7,canonical link가 explicit no_link 상태로 남아 있습니다.,현재 youtube_music canonical 링크가 없는 상태로 분류돼 있습니다. recent/high-impact release부터 수동 큐레이션 여부를 다시 판단합니다.,,false,
d5137bf0-b49d-59f6-815a-5b591cfb966b:youtube_music,youtube_music,NMIXX,nmixx,group,core,tier_1,true,latest,latest,TIC TIC,2026-02-26,2026,song,single,no_link,explicit_absence,no_link,,,7,canonical link가 explicit no_link 상태로 남아 있습니다.,현재 youtube_music canonical 링크가 없는 상태로 분류돼 있습니다. recent/high-impact release부터 수동 큐레이션 여부를 다시 판단합니다.,,false,
06aa603b-b554-52a8-b9e4-47c6a6764e53:youtube_music,youtube_music,Hearts2Hearts,hearts2hearts,group,core,tier_1,true,latest,latest,RUDE!,2026-02-20,2026,song,single,no_link,explicit_absence,no_link,,,7,canonical link가 explicit no_link 상태로 남아 있습니다.,현재 youtube_music canonical 링크가 없는 상태로 분류돼 있습니다. recent/high-impact release부터 수동 큐레이션 여부를 다시 판단합니다.,,false,
78bb2629-2cd8-5f57-aaf1-a029b271ae8f:youtube_music,youtube_music,IVE,ive,group,core,tier_1,true,latest,latest,BANG BANG,2026-02-09,2026,song,single,no_link,explicit_absence,no_link,,,7,canonical link가 explicit no_link 상태로 남아 있습니다.,현재 youtube_music canonical 링크가 없는 상태로 분류돼 있습니다. recent/high-impact release부터 수동 큐레이션 여부를 다시 판단합니다.,,false,
8efc3a3d-559e-50e7-b074-d2f148f2b7e3:youtube_music,youtube_music,RIIZE,riize,group,core,tier_1,true,latest,latest,All of You,2026-02-09,2026,song,single,no_link,explicit_absence,no_link,,,7,canonical link가 explicit no_link 상태로 남아 있습니다.,현재 youtube_music canonical 링크가 없는 상태로 분류돼 있습니다. recent/high-impact release부터 수동 큐레이션 여부를 다시 판단합니다.,,false,
48080244-9689-5f33-9e44-f5e854a5f0e8:youtube_music,youtube_music,MONSTA X,monsta-x,group,core,tier_1,true,latest,latest,growing pains,2026-02-06,2026,song,single,no_link,explicit_absence,no_link,,,7,canonical link가 explicit no_link 상태로 남아 있습니다.,현재 youtube_music canonical 링크가 없는 상태로 분류돼 있습니다. recent/high-impact release부터 수동 큐레이션 여부를 다시 판단합니다.,,false,
0f9b4a68-5b21-554f-bc5e-11c41291becf:youtube_music,youtube_music,tripleS,triples,group,core,tier_1,true,latest,latest,トキメティック,2026-02-05,2026,song,single,no_link,explicit_absence,no_link,,,7,canonical link가 explicit no_link 상태로 남아 있습니다.,현재 youtube_music canonical 링크가 없는 상태로 분류돼 있습니다. recent/high-impact release부터 수동 큐레이션 여부를 다시 판단합니다.,,false,
912466be-bf64-53df-93f3-9bf5a1fe4ec8:youtube_music,youtube_music,ZEROBASEONE,zerobaseone,group,core,tier_1,true,latest,latest,RE-FLOW,2026-02-02,2026,album,ep,no_link,explicit_absence,no_link,,,7,canonical link가 explicit no_link 상태로 남아 있습니다.,현재 youtube_music canonical 링크가 없는 상태로 분류돼 있습니다. recent/high-impact release부터 수동 큐레이션 여부를 다시 판단합니다.,,false,
26857884-50cc-51f6-8cbe-287a5b19801f:youtube_music,youtube_music,(G)I-DLE,g-i-dle,group,core,tier_1,true,latest,latest,Mono,2026-01-27,2026,song,single,no_link,explicit_absence,no_link,,,7,canonical link가 explicit no_link 상태로 남아 있습니다.,현재 youtube_music canonical 링크가 없는 상태로 분류돼 있습니다. recent/high-impact release부터 수동 큐레이션 여부를 다시 판단합니다.,,false,
c9ddb418-37c4-56ce-9fa5-bfb7f041e134:youtube_music,youtube_music,YOUNG POSSE,young-posse,group,longtail,tier_1,true,latest,latest,VISA / Pilot3,2026-01-27,2026,song,single,no_link,explicit_absence,no_link,,,7,canonical link가 explicit no_link 상태로 남아 있습니다.,현재 youtube_music canonical 링크가 없는 상태로 분류돼 있습니다. recent/high-impact release부터 수동 큐레이션 여부를 다시 판단합니다.,,false,
e72a44fd-9582-5a74-bbc0-6a6f3010bc44:youtube_music,youtube_music,ZEROBASEONE,zerobaseone,group,core,tier_1,true,latest,latest,ROSES,2026-01-23,2026,song,single,no_link,explicit_absence,no_link,,,7,canonical link가 explicit no_link 상태로 남아 있습니다.,현재 youtube_music canonical 링크가 없는 상태로 분류돼 있습니다. recent/high-impact release부터 수동 큐레이션 여부를 다시 판단합니다.,,false,
f8f95da5-91f9-53f5-bef1-fa14153369f3:youtube_music,youtube_music,KickFlip,kickflip,group,core,tier_1,true,latest,latest,"From KickFlip, To WeFlip",2026-01-20,2026,song,single,no_link,explicit_absence,no_link,,,7,canonical link가 explicit no_link 상태로 남아 있습니다.,현재 youtube_music canonical 링크가 없는 상태로 분류돼 있습니다. recent/high-impact release부터 수동 큐레이션 여부를 다시 판단합니다.,,false,
52fa6fd3-2445-5908-91fd-323cd2704a78:youtube_music,youtube_music,ONEUS,oneus,group,longtail,tier_1,true,latest,latest,原,2026-01-20,2026,song,single,no_link,explicit_absence,no_link,,,7,canonical link가 explicit no_link 상태로 남아 있습니다.,현재 youtube_music canonical 링크가 없는 상태로 분류돼 있습니다. recent/high-impact release부터 수동 큐레이션 여부를 다시 판단합니다.,,false,
7006b390-9d70-5585-b576-ba80cb735742:youtube_music,youtube_music,EXO,exo,group,core,tier_1,true,latest,latest,REVERXE,2026-01-19,2026,album,album,no_link,explicit_absence,no_link,,,7,canonical link가 explicit no_link 상태로 남아 있습니다.,현재 youtube_music canonical 링크가 없는 상태로 분류돼 있습니다. recent/high-impact release부터 수동 큐레이션 여부를 다시 판단합니다.,,false,
f6c76435-6bd7-5123-be1f-48ce40db6d2e:youtube_music,youtube_music,YOUNG POSSE,young-posse,group,longtail,tier_1,true,latest,latest,LOSE YOUR SHXT ('Hearts' Series Vol. 3),2026-01-10,2026,song,single,no_link,explicit_absence,no_link,,,7,canonical link가 explicit no_link 상태로 남아 있습니다.,현재 youtube_music canonical 링크가 없는 상태로 분류돼 있습니다. recent/high-impact release부터 수동 큐레이션 여부를 다시 판단합니다.,,false,
d065c1f4-12e6-526a-805c-e449f1d41795:youtube_music,youtube_music,ZEROBASEONE,zerobaseone,group,core,tier_1,true,latest,latest,Running to Future,2026-01-09,2026,song,single,no_link,explicit_absence,no_link,,,7,canonical link가 explicit no_link 상태로 남아 있습니다.,현재 youtube_music canonical 링크가 없는 상태로 분류돼 있습니다. recent/high-impact release부터 수동 큐레이션 여부를 다시 판단합니다.,,false,
77075486-543a-54ea-a46c-03f6b1c02fc2:youtube_music,youtube_music,H1-KEY,h1-key,group,longtail,tier_1,true,latest,latest,세상은 영화 같지 않더라,2026-01-05,2026,song,single,no_link,explicit_absence,no_link,,,7,canonical link가 explicit no_link 상태로 남아 있습니다.,현재 youtube_music canonical 링크가 없는 상태로 분류돼 있습니다. recent/high-impact release부터 수동 큐레이션 여부를 다시 판단합니다.,,false,
8659282e-bde9-5b1f-9044-9d53573e32f2:youtube_music,youtube_music,UNIS,unis,group,core,tier_1,true,latest,latest,幸せになんかならないでね,2025-12-17,2025,song,single,no_link,explicit_absence,no_link,,,7,canonical link가 explicit no_link 상태로 남아 있습니다.,현재 youtube_music canonical 링크가 없는 상태로 분류돼 있습니다. recent/high-impact release부터 수동 큐레이션 여부를 다시 판단합니다.,,false,
e1fc5c8d-5c31-50d3-ae7f-e264ef39b2c5:youtube_music,youtube_music,EXO,exo,group,core,tier_1,true,latest,latest,I'm Home,2025-12-13,2025,song,single,no_link,explicit_absence,no_link,,,7,canonical link가 explicit no_link 상태로 남아 있습니다.,현재 youtube_music canonical 링크가 없는 상태로 분류돼 있습니다. recent/high-impact release부터 수동 큐레이션 여부를 다시 판단합니다.,,false,
081f3051-f00a-5607-8376-0c7290106b49:youtube_music,youtube_music,THE BOYZ,the-boyz,group,core,tier_1,true,latest,latest,Still Love You,2025-12-06,2025,song,single,no_link,explicit_absence,no_link,,,7,canonical link가 explicit no_link 상태로 남아 있습니다.,현재 youtube_music canonical 링크가 없는 상태로 분류돼 있습니다. recent/high-impact release부터 수동 큐레이션 여부를 다시 판단합니다.,,false,
81e4776b-4729-59ec-9aac-dd4f868fc508:youtube_music,youtube_music,fromis_9,fromis-9,group,core,tier_1,true,latest,latest,White Memories,2025-12-02,2025,song,single,no_link,explicit_absence,no_link,,,7,canonical link가 explicit no_link 상태로 남아 있습니다.,현재 youtube_music canonical 링크가 없는 상태로 분류돼 있습니다. recent/high-impact release부터 수동 큐레이션 여부를 다시 판단합니다.,,false,
0363f526-e841-560d-940d-541a4e536e4e:youtube_music,youtube_music,YENA,yena,solo,unknown,tier_1,true,latest,latest,STAR!,2025-11-26,2025,song,single,no_link,explicit_absence,no_link,,,7,canonical link가 explicit no_link 상태로 남아 있습니다.,현재 youtube_music canonical 링크가 없는 상태로 분류돼 있습니다. recent/high-impact release부터 수동 큐레이션 여부를 다시 판단합니다.,,false,
58eb7c9f-2b3d-5c5a-878b-8f330202567d:youtube_music,youtube_music,RIIZE,riize,group,core,tier_1,true,latest,latest,Fame,2025-11-24,2025,song,single,no_link,explicit_absence,no_link,,,7,canonical link가 explicit no_link 상태로 남아 있습니다.,현재 youtube_music canonical 링크가 없는 상태로 분류돼 있습니다. recent/high-impact release부터 수동 큐레이션 여부를 다시 판단합니다.,,false,
3f5b6e89-0411-5e45-8561-0c1131c7f60a:youtube_music,youtube_music,aespa,aespa,group,core,tier_1,true,latest,latest,SYNK : aeXIS LINE,2025-11-17,2025,song,single,no_link,explicit_absence,no_link,,,7,canonical link가 explicit no_link 상태로 남아 있습니다.,현재 youtube_music canonical 링크가 없는 상태로 분류돼 있습니다. recent/high-impact release부터 수동 큐레이션 여부를 다시 판단합니다.,,false,
a472b496-9536-50b4-98ac-0a193859ca60:youtube_music,youtube_music,ATEEZ,ateez,group,core,tier_1,true,latest,latest,Choose,2025-11-17,2025,song,single,no_link,explicit_absence,no_link,,,7,canonical link가 explicit no_link 상태로 남아 있습니다.,현재 youtube_music canonical 링크가 없는 상태로 분류돼 있습니다. recent/high-impact release부터 수동 큐레이션 여부를 다시 판단합니다.,,false,
113d7d34-6ed2-52a1-bee4-d0196435df7a:youtube_music,youtube_music,MONSTA X,monsta-x,group,core,tier_1,true,latest,latest,baby blue,2025-11-14,2025,song,single,no_link,explicit_absence,no_link,,,7,canonical link가 explicit no_link 상태로 남아 있습니다.,현재 youtube_music canonical 링크가 없는 상태로 분류돼 있습니다. recent/high-impact release부터 수동 큐레이션 여부를 다시 판단합니다.,,false,
4fbbc412-9fdf-5d82-9807-38f2132d336e:youtube_music,youtube_music,THE BOYZ,the-boyz,group,core,tier_1,true,latest,latest,Tiger,2025-11-11,2025,song,single,no_link,explicit_absence,no_link,,,7,canonical link가 explicit no_link 상태로 남아 있습니다.,현재 youtube_music canonical 링크가 없는 상태로 분류돼 있습니다. recent/high-impact release부터 수동 큐레이션 여부를 다시 판단합니다.,,false,
1c084f42-338d-563c-a7fd-a8dd6de096f9:youtube_music,youtube_music,PLAVE,plave,group,core,tier_1,true,latest,latest,PLBBUU,2025-11-10,2025,song,single,no_link,explicit_absence,no_link,,,7,canonical link가 explicit no_link 상태로 남아 있습니다.,현재 youtube_music canonical 링크가 없는 상태로 분류돼 있습니다. recent/high-impact release부터 수동 큐레이션 여부를 다시 판단합니다.,,false,
5e1dd90c-256c-5a35-b911-56f1ed08b0c8:youtube_music,youtube_music,NCT WISH,nct-wish,unit,core,tier_1,true,latest,latest,Dreamcatcher,2025-11-06,2025,song,single,no_link,explicit_absence,no_link,,,7,canonical link가 explicit no_link 상태로 남아 있습니다.,현재 youtube_music canonical 링크가 없는 상태로 분류돼 있습니다. recent/high-impact release부터 수동 큐레이션 여부를 다시 판단합니다.,,false,
23c8aafe-e6f1-5c32-ace9-e5f1e2bb1ac0:youtube_music,youtube_music,RESCENE,rescene,group,core,tier_1,true,latest,latest,Heart Drop,2025-11-06,2025,song,single,no_link,explicit_absence,no_link,,,7,canonical link가 explicit no_link 상태로 남아 있습니다.,현재 youtube_music canonical 링크가 없는 상태로 분류돼 있습니다. recent/high-impact release부터 수동 큐레이션 여부를 다시 판단합니다.,,false,
feaa7d7b-778b-5e1f-b348-c4e242684264:youtube_music,youtube_music,Stray Kids,stray-kids,group,core,tier_1,true,latest,latest,In The Dark,2025-11-06,2025,song,single,no_link,explicit_absence,no_link,,,7,canonical link가 explicit no_link 상태로 남아 있습니다.,현재 youtube_music canonical 링크가 없는 상태로 분류돼 있습니다. recent/high-impact release부터 수동 큐레이션 여부를 다시 판단합니다.,,false,
bbfd2d51-f086-579f-a23b-2e672d3577e5:youtube_music,youtube_music,FIFTY FIFTY,fifty-fifty,group,core,tier_1,true,latest,latest,Too Much Part 1,2025-11-04,2025,album,ep,no_link,explicit_absence,no_link,,,7,canonical link가 explicit no_link 상태로 남아 있습니다.,현재 youtube_music canonical 링크가 없는 상태로 분류돼 있습니다. recent/high-impact release부터 수동 큐레이션 여부를 다시 판단합니다.,,false,
37b6f313-c686-5e30-a467-3bc5350a4ee8:youtube_music,youtube_music,KiiiKiii,kiiikiii,group,core,tier_1,true,latest,latest,To Me From Me,2025-11-04,2025,song,single,no_link,explicit_absence,no_link,,,7,canonical link가 explicit no_link 상태로 남아 있습니다.,현재 youtube_music canonical 링크가 없는 상태로 분류돼 있습니다. recent/high-impact release부터 수동 큐레이션 여부를 다시 판단합니다.,,false,
0f198ecb-668b-5094-8c5f-4c4fcaa19f5e:youtube_music,youtube_music,ATEEZ,ateez,group,core,tier_1,true,latest,latest,From (2018),2025-10-24,2025,song,single,no_link,explicit_absence,no_link,,,7,canonical link가 explicit no_link 상태로 남아 있습니다.,현재 youtube_music canonical 링크가 없는 상태로 분류돼 있습니다. recent/high-impact release부터 수동 큐레이션 여부를 다시 판단합니다.,,false,
c908396e-a924-5a72-992b-6195eac6ee09:youtube_music,youtube_music,LE SSERAFIM,le-sserafim,group,core,tier_1,true,latest,latest,Pearlies (My oyster is the world),2025-10-24,2025,song,single,no_link,explicit_absence,no_link,,,7,canonical link가 explicit no_link 상태로 남아 있습니다.,현재 youtube_music canonical 링크가 없는 상태로 분류돼 있습니다. recent/high-impact release부터 수동 큐레이션 여부를 다시 판단합니다.,,false,
e57742f3-276a-5e6e-825e-13e38736336b:youtube_music,youtube_music,Hearts2Hearts,hearts2hearts,group,core,tier_1,true,latest,latest,FOCUS,2025-10-20,2025,album,ep,no_link,explicit_absence,no_link,,,7,canonical link가 explicit no_link 상태로 남아 있습니다.,현재 youtube_music canonical 링크가 없는 상태로 분류돼 있습니다. recent/high-impact release부터 수동 큐레이션 여부를 다시 판단합니다.,,false,
0b478ed9-0e76-5156-8b0b-3738fbf72311:youtube_music,youtube_music,MEOVV,meovv,group,core,tier_1,true,latest,latest,BURNING UP,2025-10-14,2025,song,single,no_link,explicit_absence,no_link,,,7,canonical link가 explicit no_link 상태로 남아 있습니다.,현재 youtube_music canonical 링크가 없는 상태로 분류돼 있습니다. recent/high-impact release부터 수동 큐레이션 여부를 다시 판단합니다.,,false,
c0c2c69b-8f5c-53e9-a9b1-115b6e82e886:youtube_music,youtube_music,TWS,tws,group,core,tier_1,true,latest,latest,play hard,2025-10-13,2025,album,ep,no_link,explicit_absence,no_link,,,7,canonical link가 explicit no_link 상태로 남아 있습니다.,현재 youtube_music canonical 링크가 없는 상태로 분류돼 있습니다. recent/high-impact release부터 수동 큐레이션 여부를 다시 판단합니다.,,false,
da4197ce-7ce3-5a60-ad58-185d842c716d:youtube_music,youtube_music,ITZY,itzy,group,core,tier_1,true,latest,latest,Collector,2025-10-08,2025,album,album,no_link,explicit_absence,no_link,,,7,canonical link가 explicit no_link 상태로 남아 있습니다.,현재 youtube_music canonical 링크가 없는 상태로 분류돼 있습니다. recent/high-impact release부터 수동 큐레이션 여부를 다시 판단합니다.,,false,
d9a85b3d-ed19-51bb-a6c4-e5e538401b50:youtube_music,youtube_music,QWER,qwer,group,core,tier_1,true,latest,latest,흰수염고래,2025-10-06,2025,song,single,no_link,explicit_absence,no_link,,,7,canonical link가 explicit no_link 상태로 남아 있습니다.,현재 youtube_music canonical 링크가 없는 상태로 분류돼 있습니다. recent/high-impact release부터 수동 큐레이션 여부를 다시 판단합니다.,,false,
f52f59c6-a551-5dd2-b5b6-2c9e465f3828:youtube_music,youtube_music,tripleS,triples,group,core,tier_1,true,latest,latest,tripleS ∞! < SecretHimitsuBimil >,2025-10-01,2025,album,album,no_link,explicit_absence,no_link,,,7,canonical link가 explicit no_link 상태로 남아 있습니다.,현재 youtube_music canonical 링크가 없는 상태로 분류돼 있습니다. recent/high-impact release부터 수동 큐레이션 여부를 다시 판단합니다.,,false,
56da018b-291d-5863-89fc-7657620a8106:youtube_music,youtube_music,POW,pow,group,longtail,tier_1,true,latest,latest,Wall Flowers,2025-09-29,2025,song,single,no_link,explicit_absence,no_link,,,7,canonical link가 explicit no_link 상태로 남아 있습니다.,현재 youtube_music canonical 링크가 없는 상태로 분류돼 있습니다. recent/high-impact release부터 수동 큐레이션 여부를 다시 판단합니다.,,false,
823933bf-b9ac-51af-9eaf-992df86b9900:youtube_music,youtube_music,(G)I-DLE,g-i-dle,group,core,tier_1,true,latest,latest,傷つくのは嫌いだから,2025-09-26,2025,song,single,no_link,explicit_absence,no_link,,,7,canonical link가 explicit no_link 상태로 남아 있습니다.,현재 youtube_music canonical 링크가 없는 상태로 분류돼 있습니다. recent/high-impact release부터 수동 큐레이션 여부를 다시 판단합니다.,,false,
2d19febc-3415-5a53-b800-5be8e0d881be:youtube_music,youtube_music,LE SSERAFIM,le-sserafim,group,core,tier_1,true,latest,latest,the NOISE,2025-09-26,2025,song,single,no_link,explicit_absence,no_link,,,7,canonical link가 explicit no_link 상태로 남아 있습니다.,현재 youtube_music canonical 링크가 없는 상태로 분류돼 있습니다. recent/high-impact release부터 수동 큐레이션 여부를 다시 판단합니다.,,false,
483c178e-6387-55b1-a501-d91d3a94b335:youtube_music,youtube_music,Hearts2Hearts,hearts2hearts,group,core,tier_1,true,latest,latest,Pretty Please,2025-09-24,2025,song,single,no_link,explicit_absence,no_link,,,7,canonical link가 explicit no_link 상태로 남아 있습니다.,현재 youtube_music canonical 링크가 없는 상태로 분류돼 있습니다. recent/high-impact release부터 수동 큐레이션 여부를 다시 판단합니다.,,false,
450f7f5e-b816-5c1b-8442-e9312d822343:youtube_music,youtube_music,TWS,tws,group,core,tier_1,true,latest,latest,Head Shoulders Knees Toes,2025-09-22,2025,song,single,no_link,explicit_absence,no_link,,,7,canonical link가 explicit no_link 상태로 남아 있습니다.,현재 youtube_music canonical 링크가 없는 상태로 분류돼 있습니다. recent/high-impact release부터 수동 큐레이션 여부를 다시 판단합니다.,,false,
6cdc28ff-7e32-55ca-93ec-c343f017103f:youtube_music,youtube_music,ATEEZ,ateez,group,core,tier_1,true,latest,latest,Ashes to Light,2025-09-17,2025,album,album,no_link,explicit_absence,no_link,,,7,canonical link가 explicit no_link 상태로 남아 있습니다.,현재 youtube_music canonical 링크가 없는 상태로 분류돼 있습니다. recent/high-impact release부터 수동 큐레이션 여부를 다시 판단합니다.,,false,
cc993f82-710c-54a5-bac1-e6afb07eaf0e:youtube_music,youtube_music,tripleS,triples,group,core,tier_1,true,latest,latest,tripleS ∞! <Password>,2025-09-17,2025,song,single,no_link,explicit_absence,no_link,,,7,canonical link가 explicit no_link 상태로 남아 있습니다.,현재 youtube_music canonical 링크가 없는 상태로 분류돼 있습니다. recent/high-impact release부터 수동 큐레이션 여부를 다시 판단합니다.,,false,
862f33a8-c430-556e-8187-116661bb3ef9:youtube_music,youtube_music,PLAVE,plave,group,core,tier_1,true,latest,latest,숨바꼭질 (Hide and Seek),2025-09-15,2025,song,single,no_link,explicit_absence,no_link,,,7,canonical link가 explicit no_link 상태로 남아 있습니다.,현재 youtube_music canonical 링크가 없는 상태로 분류돼 있습니다. recent/high-impact release부터 수동 큐레이션 여부를 다시 판단합니다.,,false,
407a7f93-b5b2-57c7-ad79-a6b510cbb440:youtube_music,youtube_music,UNIS,unis,group,core,tier_1,true,latest,latest,MoshiMoshi♡,2025-09-15,2025,song,single,no_link,explicit_absence,no_link,,,7,canonical link가 explicit no_link 상태로 남아 있습니다.,현재 youtube_music canonical 링크가 없는 상태로 분류돼 있습니다. recent/high-impact release부터 수동 큐레이션 여부를 다시 판단합니다.,,false,
907a20a1-9dba-5e0e-a90e-86d5568f015d:youtube_music,youtube_music,UNIS,unis,group,core,tier_1,true,latest,latest,もしもし♡,2025-09-12,2025,song,single,no_link,explicit_absence,no_link,,,7,canonical link가 explicit no_link 상태로 남아 있습니다.,현재 youtube_music canonical 링크가 없는 상태로 분류돼 있습니다. recent/high-impact release부터 수동 큐레이션 여부를 다시 판단합니다.,,false,
4d573fc1-0c4e-51ad-9909-7bd738e1ae1f:youtube_music,youtube_music,aespa,aespa,group,core,tier_1,true,latest,latest,Rich Man,2025-09-05,2025,album,ep,no_link,explicit_absence,no_link,,,7,canonical link가 explicit no_link 상태로 남아 있습니다.,현재 youtube_music canonical 링크가 없는 상태로 분류돼 있습니다. recent/high-impact release부터 수동 큐레이션 여부를 다시 판단합니다.,,false,
bbd4c7ac-390a-5e36-bcc5-fa2525f4ec3d:youtube_music,youtube_music,NCT WISH,nct-wish,unit,core,tier_1,true,latest,latest,COLOR,2025-09-01,2025,album,ep,no_link,explicit_absence,no_link,,,7,canonical link가 explicit no_link 상태로 남아 있습니다.,현재 youtube_music canonical 링크가 없는 상태로 분류돼 있습니다. recent/high-impact release부터 수동 큐레이션 여부를 다시 판단합니다.,,false,
da1088fc-05d4-5ad3-9eea-daf3e549cde3:youtube_music,youtube_music,TREASURE,treasure,group,core,tier_1,true,latest,latest,LOVE PULSE,2025-09-01,2025,album,ep,no_link,explicit_absence,no_link,,,7,canonical link가 explicit no_link 상태로 남아 있습니다.,현재 youtube_music canonical 링크가 없는 상태로 분류돼 있습니다. recent/high-impact release부터 수동 큐레이션 여부를 다시 판단합니다.,,false,
eee8988f-7446-5bd4-aa24-f4a107d2b18f:youtube_music,youtube_music,ZEROBASEONE,zerobaseone,group,core,tier_1,true,latest,latest,NEVER SAY NEVER,2025-09-01,2025,album,album,no_link,explicit_absence,no_link,,,7,canonical link가 explicit no_link 상태로 남아 있습니다.,현재 youtube_music canonical 링크가 없는 상태로 분류돼 있습니다. recent/high-impact release부터 수동 큐레이션 여부를 다시 판단합니다.,,false,
4d7f085f-ddb6-521d-adcd-6db59d6d7e29:youtube_music,youtube_music,TWICE,twice,group,core,tier_1,true,latest,latest,ENEMY,2025-08-26,2025,album,album,no_link,explicit_absence,no_link,,,7,canonical link가 explicit no_link 상태로 남아 있습니다.,현재 youtube_music canonical 링크가 없는 상태로 분류돼 있습니다. recent/high-impact release부터 수동 큐레이션 여부를 다시 판단합니다.,,false,
343baa91-cc7d-5400-91cf-e56bd174d287:youtube_music,youtube_music,IVE,ive,group,core,tier_1,true,latest,latest,IVE SECRET,2025-08-25,2025,album,ep,no_link,explicit_absence,no_link,,,7,canonical link가 explicit no_link 상태로 남아 있습니다.,현재 youtube_music canonical 링크가 없는 상태로 분류돼 있습니다. recent/high-impact release부터 수동 큐레이션 여부를 다시 판단합니다.,,false,
d0a43c43-2540-5caf-8277-7003fd2ba5cd:youtube_music,youtube_music,FIFTY FIFTY,fifty-fifty,group,core,tier_1,true,latest,latest,TAKE MY HAND,2025-08-22,2025,song,single,no_link,explicit_absence,no_link,,,7,canonical link가 explicit no_link 상태로 남아 있습니다.,현재 youtube_music canonical 링크가 없는 상태로 분류돼 있습니다. recent/high-impact release부터 수동 큐레이션 여부를 다시 판단합니다.,,false,
3d74dbf0-3b39-5d76-96cf-442e62882efc:youtube_music,youtube_music,Stray Kids,stray-kids,group,core,tier_1,true,latest,latest,KARMA,2025-08-22,2025,album,album,no_link,explicit_absence,no_link,,,7,canonical link가 explicit no_link 상태로 남아 있습니다.,현재 youtube_music canonical 링크가 없는 상태로 분류돼 있습니다. recent/high-impact release부터 수동 큐레이션 여부를 다시 판단합니다.,,false,
aa4d3670-de27-5842-91d0-0c16076b926e:youtube_music,youtube_music,NMIXX,nmixx,group,core,tier_1,true,latest,latest,MEXE,2025-08-21,2025,song,single,no_link,explicit_absence,no_link,,,7,canonical link가 explicit no_link 상태로 남아 있습니다.,현재 youtube_music canonical 링크가 없는 상태로 분류돼 있습니다. recent/high-impact release부터 수동 큐레이션 여부를 다시 판단합니다.,,false,
de3256c2-f2e8-5ae3-ba38-720ca05a9fa6:youtube_music,youtube_music,TWICE,twice,group,core,tier_1,true,latest,latest,Like 1,2025-08-20,2025,song,single,no_link,explicit_absence,no_link,,,7,canonical link가 explicit no_link 상태로 남아 있습니다.,현재 youtube_music canonical 링크가 없는 상태로 분류돼 있습니다. recent/high-impact release부터 수동 큐레이션 여부를 다시 판단합니다.,,false,
c9c43d22-1ce1-53be-9bd5-f5229e755da0:youtube_music,youtube_music,NCT WISH,nct-wish,unit,core,tier_1,true,latest,latest,Surf,2025-08-12,2025,song,single,no_link,explicit_absence,no_link,,,7,canonical link가 explicit no_link 상태로 남아 있습니다.,현재 youtube_music canonical 링크가 없는 상태로 분류돼 있습니다. recent/high-impact release부터 수동 큐레이션 여부를 다시 판단합니다.,,false,
2423c977-0569-5e0b-8f47-f1999b3feb3c:youtube_music,youtube_music,KiiiKiii,kiiikiii,group,core,tier_1,true,latest,latest,DANCING ALONE,2025-08-06,2025,song,single,no_link,explicit_absence,no_link,,,7,canonical link가 explicit no_link 상태로 남아 있습니다.,현재 youtube_music canonical 링크가 없는 상태로 분류돼 있습니다. recent/high-impact release부터 수동 큐레이션 여부를 다시 판단합니다.,,false,
efd2cfda-9ba0-58ed-a118-d19f27ac63d1:youtube_music,youtube_music,H1-KEY,h1-key,group,longtail,tier_1,true,latest,latest,君は夏だった,2025-08-01,2025,song,single,no_link,explicit_absence,no_link,,,7,canonical link가 explicit no_link 상태로 남아 있습니다.,현재 youtube_music canonical 링크가 없는 상태로 분류돼 있습니다. recent/high-impact release부터 수동 큐레이션 여부를 다시 판단합니다.,,false,
